Region/Country/Area,,Year,Series,Value
780,Trinidad and Tobago,2015,Life expectancy at birth for both sexes (years),72.483
780,Trinidad and Tobago,2015,Life expectancy at birth for males (years),69.81
780,Trinidad and Tobago,2015,Life expectancy at birth for females (years),75.23
788,Tunisia,2005,Population annual rate of increase (percent),0.804
788,Tunisia,2005,Total fertility rate (children per women),2.04
788,Tunisia,2005,"Infant mortality for both sexes (per 1,000 live births)",22.993
788,Tunisia,2005,"Maternal mortality ratio (deaths per 100,000 population)",74.2214
788,Tunisia,2005,Life expectancy at birth for both sexes (years),73.722
788,Tunisia,2005,Life expectancy at birth for males (years),71.44
788,Tunisia,2005,Life expectancy at birth for females (years),76.3
788,Tunisia,2010,Population annual rate of increase (percent),1.019
788,Tunisia,2010,Total fertility rate (children per women),2.0239
788,Tunisia,2010,"Infant mortality for both sexes (per 1,000 live births)",18.011
788,Tunisia,2010,"Maternal mortality ratio (deaths per 100,000 population)",66.7825
788,Tunisia,2010,Life expectancy at birth for both sexes (years),74.634
788,Tunisia,2010,Life expectancy at birth for males (years),72.3
788,Tunisia,2010,Life expectancy at birth for females (years),77.19
788,Tunisia,2015,Population annual rate of increase (percent),0.999
788,Tunisia,2015,Total fertility rate (children per women),2.2521
788,Tunisia,2015,"Infant mortality for both sexes (per 1,000 live births)",14.557
788,Tunisia,2015,"Maternal mortality ratio (deaths per 100,000 population)",62.0202
788,Tunisia,2015,Life expectancy at birth for both sexes (years),75.452
788,Tunisia,2015,Life expectancy at birth for males (years),73.4
788,Tunisia,2015,Life expectancy at birth for females (years),77.59
792,Turkey,2005,Population annual rate of increase (percent),1.423
792,Turkey,2005,Total fertility rate (children per women),2.3735
792,Turkey,2005,"Infant mortality for both sexes (per 1,000 live births)",24.697
792,Turkey,2005,"Maternal mortality ratio (deaths per 100,000 population)",57.2866
792,Turkey,2005,Life expectancy at birth for both sexes (years),71.372
792,Turkey,2005,Life expectancy at birth for males (years),67.97
792,Turkey,2005,Life expectancy at birth for females (years),74.89
792,Turkey,2010,Population annual rate of increase (percent),1.262
792,Turkey,2010,Total fertility rate (children per women),2.2018
792,Turkey,2010,"Infant mortality for both sexes (per 1,000 live births)",16.371
792,Turkey,2010,"Maternal mortality ratio (deaths per 100,000 population)",23.1752
792,Turkey,2010,Life expectancy at birth for both sexes (years),73.37
792,Turkey,2010,Life expectancy at birth for males (years),69.92
792,Turkey,2010,Life expectancy at birth for females (years),76.91
792,Turkey,2015,Population annual rate of increase (percent),1.646
792,Turkey,2015,Total fertility rate (children per women),2.121
792,Turkey,2015,"Infant mortality for both sexes (per 1,000 live births)",11.835
792,Turkey,2015,"Maternal mortality ratio (deaths per 100,000 population)",15.9466
792,Turkey,2015,Life expectancy at birth for both sexes (years),75.592
792,Turkey,2015,Life expectancy at birth for males (years),72.45
792,Turkey,2015,Life expectancy at birth for females (years),78.69
795,Turkmenistan,2005,Population annual rate of increase (percent),1.029
795,Turkmenistan,2005,Total fertility rate (children per women),2.755
795,Turkmenistan,2005,"Infant mortality for both sexes (per 1,000 live births)",61.978
795,Turkmenistan,2005,"Maternal mortality ratio (deaths per 100,000 population)",53.486
795,Turkmenistan,2005,Life expectancy at birth for both sexes (years),64.225
795,Turkmenistan,2005,Life expectancy at birth for males (years),60.34
795,Turkmenistan,2005,Life expectancy at birth for females (years),68.23
795,Turkmenistan,2010,Population annual rate of increase (percent),1.352
795,Turkmenistan,2010,Total fertility rate (children per women),2.65
795,Turkmenistan,2010,"Infant mortality for both sexes (per 1,000 live births)",54.138
795,Turkmenistan,2010,"Maternal mortality ratio (deaths per 100,000 population)",46.3815
795,Turkmenistan,2010,Life expectancy at birth for both sexes (years),65.868
795,Turkmenistan,2010,Life expectancy at birth for males (years),62.24
795,Turkmenistan,2010,Life expectancy at birth for females (years),69.59
795,Turkmenistan,2015,Population annual rate of increase (percent),1.796
795,Turkmenistan,2015,Total fertility rate (children per women),3
795,Turkmenistan,2015,"Infant mortality for both sexes (per 1,000 live births)",46.879
795,Turkmenistan,2015,"Maternal mortality ratio (deaths per 100,000 population)",42.0231
795,Turkmenistan,2015,Life expectancy at birth for both sexes (years),67.302
795,Turkmenistan,2015,Life expectancy at birth for males (years),63.89
795,Turkmenistan,2015,Life expectancy at birth for females (years),70.76
796,Turks and Caicos Islands,2001,Life expectancy at birth for both sexes (years),77.5
796,Turks and Caicos Islands,2001,Life expectancy at birth for males (years),79
796,Turks and Caicos Islands,2001,Life expectancy at birth for females (years),77.4
796,Turks and Caicos Islands,2002,Life expectancy at birth for males (years),75.1
796,Turks and Caicos Islands,2002,Life expectancy at birth for females (years),77.3
796,Turks and Caicos Islands,2005,Population annual rate of increase (percent),6.747
796,Turks and Caicos Islands,2010,Population annual rate of increase (percent),3.17
796,Turks and Caicos Islands,2012,Life expectancy at birth for males (years),75.8
796,Turks and Caicos Islands,2012,Life expectancy at birth for females (years),77.8
796,Turks and Caicos Islands,2015,Population annual rate of increase (percent),2.05
798,Tuvalu,2002,Total fertility rate (children per women),3.7
798,Tuvalu,2005,Population annual rate of increase (percent),1.245
798,Tuvalu,2010,Population annual rate of increase (percent),0.993
798,Tuvalu,2010,"Infant mortality for both sexes (per 1,000 live births)",10.3
798,Tuvalu,2010,Life expectancy at birth for both sexes (years),69.6
798,Tuvalu,2010,Life expectancy at birth for males (years),67.4
798,Tuvalu,2010,Life expectancy at birth for females (years),71.9
798,Tuvalu,2012,Total fertility rate (children per women),3.6
798,Tuvalu,2015,Population annual rate of increase (percent),0.869
800,Uganda,2005,Population annual rate of increase (percent),3.15
800,Uganda,2005,Total fertility rate (children per women),6.745
800,Uganda,2005,"Infant mortality for both sexes (per 1,000 live births)",79.505
800,Uganda,2005,"Maternal mortality ratio (deaths per 100,000 population)",504.141
800,Uganda,2005,Life expectancy at birth for both sexes (years),49.017
800,Uganda,2005,Life expectancy at birth for males (years),46.39
800,Uganda,2005,Life expectancy at birth for females (years),51.72
800,Uganda,2010,Population annual rate of increase (percent),3.163
800,Uganda,2010,Total fertility rate (children per women),6.38
800,Uganda,2010,"Infant mortality for both sexes (per 1,000 live births)",70.73
800,Uganda,2010,"Maternal mortality ratio (deaths per 100,000 population)",419.9519
800,Uganda,2010,Life expectancy at birth for both sexes (years),54.409
800,Uganda,2010,Life expectancy at birth for males (years),52.52
800,Uganda,2010,Life expectancy at birth for females (years),56.2
800,Uganda,2015,Population annual rate of increase (percent),3.289
800,Uganda,2015,Total fertility rate (children per women),5.78
800,Uganda,2015,"Infant mortality for both sexes (per 1,000 live births)",58.964
800,Uganda,2015,"Maternal mortality ratio (deaths per 100,000 population)",343.1332
800,Uganda,2015,Life expectancy at birth for both sexes (years),59.46
800,Uganda,2015,Life expectancy at birth for males (years),57.66
800,Uganda,2015,Life expectancy at birth for females (years),61.14
804,Ukraine,2005,Population annual rate of increase (percent),-0.814
804,Ukraine,2005,Total fertility rate (children per women),1.1455
804,Ukraine,2005,"Infant mortality for both sexes (per 1,000 live births)",14.804
804,Ukraine,2005,"Maternal mortality ratio (deaths per 100,000 population)",29.7337
804,Ukraine,2005,Life expectancy at birth for both sexes (years),67.458
804,Ukraine,2005,Life expectancy at birth for males (years),61.85
804,Ukraine,2005,Life expectancy at birth for females (years),73.35
804,Ukraine,2010,Population annual rate of increase (percent),-0.474
804,Ukraine,2010,Total fertility rate (children per women),1.3828
804,Ukraine,2010,"Infant mortality for both sexes (per 1,000 live births)",12.636
804,Ukraine,2010,"Maternal mortality ratio (deaths per 100,000 population)",25.9038
804,Ukraine,2010,Life expectancy at birth for both sexes (years),67.887
804,Ukraine,2010,Life expectancy at birth for males (years),62.25
804,Ukraine,2010,Life expectancy at birth for females (years),73.79
804,Ukraine,2015,Population annual rate of increase (percent),-0.384
804,Ukraine,2015,Total fertility rate (children per women),1.4889
804,Ukraine,2015,"Infant mortality for both sexes (per 1,000 live births)",8.753
804,Ukraine,2015,"Maternal mortality ratio (deaths per 100,000 population)",24.4514
804,Ukraine,2015,Life expectancy at birth for both sexes (years),70.909
804,Ukraine,2015,Life expectancy at birth for males (years),65.83
804,Ukraine,2015,Life expectancy at birth for females (years),75.85
784,United Arab Emirates,2005,Population annual rate of increase (percent),7.623
784,United Arab Emirates,2005,Total fertility rate (children per women),2.4
784,United Arab Emirates,2005,"Infant mortality for both sexes (per 1,000 live births)",8.998
784,United Arab Emirates,2005,"Maternal mortality ratio (deaths per 100,000 population)",6.1483
784,United Arab Emirates,2005,Life expectancy at birth for both sexes (years),74.862
784,United Arab Emirates,2005,Life expectancy at birth for males (years),74.06
784,United Arab Emirates,2005,Life expectancy at birth for females (years),76.31
784,United Arab Emirates,2010,Population annual rate of increase (percent),12.449
784,United Arab Emirates,2010,Total fertility rate (children per women),1.97
784,United Arab Emirates,2010,"Infant mortality for both sexes (per 1,000 live births)",7.714
784,United Arab Emirates,2010,"Maternal mortality ratio (deaths per 100,000 population)",5.7586
784,United Arab Emirates,2010,Life expectancy at birth for both sexes (years),75.863
784,United Arab Emirates,2010,Life expectancy at birth for males (years),75.12
784,United Arab Emirates,2010,Life expectancy at birth for females (years),77.29
784,United Arab Emirates,2015,Population annual rate of increase (percent),1.602
784,United Arab Emirates,2015,Total fertility rate (children per women),1.695
784,United Arab Emirates,2015,"Infant mortality for both sexes (per 1,000 live births)",6.501
784,United Arab Emirates,2015,"Maternal mortality ratio (deaths per 100,000 population)",6.1003
784,United Arab Emirates,2015,Life expectancy at birth for both sexes (years),76.792
784,United Arab Emirates,2015,Life expectancy at birth for males (years),76.11
784,United Arab Emirates,2015,Life expectancy at birth for females (years),78.23
826,United Kingdom,2005,Population annual rate of increase (percent),0.458
826,United Kingdom,2005,Total fertility rate (children per women),1.655
826,United Kingdom,2005,"Infant mortality for both sexes (per 1,000 live births)",5.302
826,United Kingdom,2005,"Maternal mortality ratio (deaths per 100,000 population)",11.8484
826,United Kingdom,2005,Life expectancy at birth for both sexes (years),78.405
826,United Kingdom,2005,Life expectancy at birth for males (years),76.07
826,United Kingdom,2005,Life expectancy at birth for females (years),80.64
826,United Kingdom,2010,Population annual rate of increase (percent),1.025
826,United Kingdom,2010,Total fertility rate (children per women),1.8616
826,United Kingdom,2010,"Infant mortality for both sexes (per 1,000 live births)",4.832
826,United Kingdom,2010,"Maternal mortality ratio (deaths per 100,000 population)",10.0661
826,United Kingdom,2010,Life expectancy at birth for both sexes (years),79.686
826,United Kingdom,2010,Life expectancy at birth for males (years),77.53
826,United Kingdom,2010,Life expectancy at birth for females (years),81.75
826,United Kingdom,2015,Population annual rate of increase (percent),0.743
826,United Kingdom,2015,Total fertility rate (children per women),1.8662
826,United Kingdom,2015,"Infant mortality for both sexes (per 1,000 live births)",4.058
826,United Kingdom,2015,"Maternal mortality ratio (deaths per 100,000 population)",9.1093
