Region/Country/Area,,Year,Series,Value
858,Uruguay,2011,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),14.9123
858,Uruguay,2011,All staff compensation as % of total expenditure in public institutions (%),80.4605
858,Uruguay,2011,Capital expenditure as % of total expenditure in public institutions (%),4.6272
858,Uruguay,2011,Expenditure by level of education: pre-primary (as % of government expenditure),10.1627
858,Uruguay,2011,Expenditure by level of education: primary (as % of government expenditure),27.8764
858,Uruguay,2011,Expenditure by level of education: secondary (as % of government expenditure),33.1749
858,Uruguay,2011,Expenditure by level of education: tertiary (as % of government expenditure),26.8333
858,Uruguay,2011,Public expenditure on education (% of government expenditure),14.9261
858,Uruguay,2011,Public expenditure on education (% of GDP),4.3553
858,Uruguay,2016,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),23.036
858,Uruguay,2016,All staff compensation as % of total expenditure in public institutions (%),73.2852
858,Uruguay,2016,Capital expenditure as % of total expenditure in public institutions (%),3.6788
860,Uzbekistan,2017,Public expenditure on education (% of government expenditure),19.9572
860,Uzbekistan,2017,Public expenditure on education (% of GDP),6.4134
548,Vanuatu,2001,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),1.1193
548,Vanuatu,2001,All staff compensation as % of total expenditure in public institutions (%),51.6539
548,Vanuatu,2001,Capital expenditure as % of total expenditure in public institutions (%),47.2269
548,Vanuatu,2001,Expenditure by level of education: pre-primary (as % of government expenditure),0.0894
548,Vanuatu,2001,Expenditure by level of education: primary (as % of government expenditure),27.8517
548,Vanuatu,2001,Expenditure by level of education: secondary (as % of government expenditure),57.3953
548,Vanuatu,2001,Expenditure by level of education: tertiary (as % of government expenditure),10.4645
548,Vanuatu,2001,Public expenditure on education (% of government expenditure),40.0776
548,Vanuatu,2001,Public expenditure on education (% of GDP),8.9512
548,Vanuatu,2003,Public expenditure on education (% of government expenditure),44.8018
548,Vanuatu,2003,Public expenditure on education (% of GDP),8.4417
548,Vanuatu,2008,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),11.3522
548,Vanuatu,2008,All staff compensation as % of total expenditure in public institutions (%),87.4059
548,Vanuatu,2008,Capital expenditure as % of total expenditure in public institutions (%),1.242
548,Vanuatu,2008,Expenditure by level of education: pre-primary (as % of government expenditure),0.5108
548,Vanuatu,2008,Expenditure by level of education: primary (as % of government expenditure),49.7283
548,Vanuatu,2008,Expenditure by level of education: secondary (as % of government expenditure),32.914
548,Vanuatu,2008,Expenditure by level of education: tertiary (as % of government expenditure),5.8566
548,Vanuatu,2008,Public expenditure on education (% of government expenditure),21.4056
548,Vanuatu,2008,Public expenditure on education (% of GDP),5.783
548,Vanuatu,2009,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),8.7805
548,Vanuatu,2009,All staff compensation as % of total expenditure in public institutions (%),89.5326
548,Vanuatu,2009,Capital expenditure as % of total expenditure in public institutions (%),1.687
548,Vanuatu,2009,Expenditure by level of education: pre-primary (as % of government expenditure),0.0613
548,Vanuatu,2009,Expenditure by level of education: primary (as % of government expenditure),54.2661
548,Vanuatu,2009,Expenditure by level of education: secondary (as % of government expenditure),29.6925
548,Vanuatu,2009,Public expenditure on education (% of government expenditure),18.7232
548,Vanuatu,2009,Public expenditure on education (% of GDP),5.013
548,Vanuatu,2017,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),20.8141
548,Vanuatu,2017,All staff compensation as % of total expenditure in public institutions (%),77.9923
548,Vanuatu,2017,Capital expenditure as % of total expenditure in public institutions (%),1.1936
548,Vanuatu,2017,Expenditure by level of education: pre-primary (as % of government expenditure),0.0925
548,Vanuatu,2017,Expenditure by level of education: primary (as % of government expenditure),44.6363
548,Vanuatu,2017,Expenditure by level of education: secondary (as % of government expenditure),32.8975
548,Vanuatu,2017,Public expenditure on education (% of government expenditure),11.7827
548,Vanuatu,2017,Public expenditure on education (% of GDP),4.6954
862,Venezuela (Boliv. Rep. of),2009,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),20.1679
862,Venezuela (Boliv. Rep. of),2009,All staff compensation as % of total expenditure in public institutions (%),76.9401
862,Venezuela (Boliv. Rep. of),2009,Capital expenditure as % of total expenditure in public institutions (%),2.892
862,Venezuela (Boliv. Rep. of),2009,Expenditure by level of education: pre-primary (as % of government expenditure),11.5669
862,Venezuela (Boliv. Rep. of),2009,Expenditure by level of education: primary (as % of government expenditure),31.5452
862,Venezuela (Boliv. Rep. of),2009,Expenditure by level of education: secondary (as % of government expenditure),19.0353
862,Venezuela (Boliv. Rep. of),2009,Expenditure by level of education: tertiary (as % of government expenditure),22.5991
862,Venezuela (Boliv. Rep. of),2009,Public expenditure on education (% of GDP),6.8747
704,Viet Nam,2010,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),32.331
704,Viet Nam,2010,All staff compensation as % of total expenditure in public institutions (%),42.3671
704,Viet Nam,2010,Capital expenditure as % of total expenditure in public institutions (%),25.302
704,Viet Nam,2010,Expenditure by level of education: pre-primary (as % of government expenditure),13.297
704,Viet Nam,2010,Expenditure by level of education: primary (as % of government expenditure),30.0155
704,Viet Nam,2010,Expenditure by level of education: secondary (as % of government expenditure),42.2071
704,Viet Nam,2010,Expenditure by level of education: tertiary (as % of government expenditure),14.4805
704,Viet Nam,2010,Public expenditure on education (% of government expenditure),17.1145
704,Viet Nam,2010,Public expenditure on education (% of GDP),5.1372
704,Viet Nam,2013,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),31.2515
704,Viet Nam,2013,All staff compensation as % of total expenditure in public institutions (%),46.8557
704,Viet Nam,2013,Capital expenditure as % of total expenditure in public institutions (%),21.8928
704,Viet Nam,2013,Expenditure by level of education: pre-primary (as % of government expenditure),15.732
704,Viet Nam,2013,Expenditure by level of education: primary (as % of government expenditure),29.6893
704,Viet Nam,2013,Expenditure by level of education: secondary (as % of government expenditure),39.5698
704,Viet Nam,2013,Expenditure by level of education: tertiary (as % of government expenditure),15.009
704,Viet Nam,2013,Public expenditure on education (% of government expenditure),18.5155
704,Viet Nam,2013,Public expenditure on education (% of GDP),5.652
887,Yemen,2001,Public expenditure on education (% of government expenditure),30.3213
887,Yemen,2001,Public expenditure on education (% of GDP),9.2447
887,Yemen,2008,Capital expenditure as % of total expenditure in public institutions (%),25.7464
887,Yemen,2008,Public expenditure on education (% of government expenditure),12.4892
887,Yemen,2008,Public expenditure on education (% of GDP),5.1514
894,Zambia,2004,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),25.213
894,Zambia,2004,All staff compensation as % of total expenditure in public institutions (%),72.9922
